CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Churn
14418,20,2,1039.9,1,Potential Loyalists,1
14419,5,7,1260.91,1,Potential Loyalists,1
14420,94,4,1639.17,1,Potential Loyalists,1
14421,52,6,2469.37,1,Potential Loyalists,1
14422,12,18,9889.51,1,Potential Loyalists,1
14423,213,3,916.61,1,Potential Loyalists,1
14424,12,1,322.08,1,Potential Loyalists,1
14425,429,3,661.39,0,At-Risk Customers,0
14426,18,17,11727.94,1,Potential Loyalists,1
14427,45,4,1263.52,1,Potential Loyalists,1
14428,2,5,1244.83,1,Potential Loyalists,1
14429,398,1,516.28,0,At-Risk Customers,1
14430,506,3,1220.9,0,At-Risk Customers,0
14431,297,4,2614.2,0,At-Risk Customers,1
14432,4,6,2255.51,1,Potential Loyalists,1
14433,460,1,289.6,0,At-Risk Customers,0
14434,16,6,1372.8,1,Potential Loyalists,1
14435,496,1,90.42,0,At-Risk Customers,0
14436,93,2,271.7,1,Potential Loyalists,1
14437,360,5,958.84,0,At-Risk Customers,1
14438,301,1,131.9,0,At-Risk Customers,1
14439,314,5,9443.04,0,At-Risk Customers,1
14440,3,13,6638.73,1,Potential Loyalists,1
14441,38,10,4305.99,1,Potential Loyalists,1
14442,199,7,5367.02,1,Potential Loyalists,1
14443,48,5,2386.47,1,Potential Loyalists,1
14444,451,1,132.04,0,At-Risk Customers,0
14445,450,1,221.65,0,At-Risk Customers,0
14446,23,4,1044.22,1,Potential Loyalists,1
14447,13,6,1711.73,1,Potential Loyalists,1
14448,4,2,375.35,1,Potential Loyalists,1
14449,13,8,2482.8,1,Potential Loyalists,1
14450,175,7,1128.44,1,Potential Loyalists,1
14451,55,12,3308.77,1,Potential Loyalists,1
14452,5,4,665.59,1,Potential Loyalists,1
14453,185,1,119.93,1,Potential Loyalists,1
14454,371,5,977.3,0,At-Risk Customers,1
14455,427,4,628.21,0,At-Risk Customers,0
14456,17,8,2679.44,1,Potential Loyalists,1
14457,305,1,113.64,0,At-Risk Customers,1
14458,375,1,237.42,0,At-Risk Customers,1
14459,150,2,5375.74,1,Potential Loyalists,1
14460,105,9,1093.5,1,Potential Loyalists,1
14461,143,13,6713.5,1,Potential Loyalists,1
14462,61,12,2270.01,1,Potential Loyalists,1
14463,93,4,786.57,1,Potential Loyalists,1
14464,563,2,111.0,0,At-Risk Customers,0
14465,241,11,3946.03,1,Potential Loyalists,1
14466,24,13,4646.9,1,Potential Loyalists,1
14467,12,12,2220.99,1,Potential Loyalists,1
14468,728,1,204.24,0,At-Risk Customers,0
14469,411,4,2112.21,0,At-Risk Customers,0
14470,6,3,712.04,1,Potential Loyalists,1
14471,586,2,400.95,0,At-Risk Customers,0
14472,98,9,2228.22,1,Potential Loyalists,1
14473,69,2,234.34,1,Potential Loyalists,1
14474,41,2,1278.08,1,Potential Loyalists,1
14475,66,4,1151.15,1,Potential Loyalists,1
14476,252,1,215.7,1,Potential Loyalists,1
14477,14,7,1969.6,1,Potential Loyalists,1
14478,377,4,1276.66,0,At-Risk Customers,1
14479,248,4,1299.11,1,Potential Loyalists,1
14480,6,4,1299.52,1,Potential Loyalists,1
14481,159,5,2311.49,1,Potential Loyalists,1
14482,13,12,4357.91,1,Potential Loyalists,1
14483,276,2,257.1,0,At-Risk Customers,1
14484,45,4,1070.98,1,Potential Loyalists,1
14485,33,1,165.75,1,Potential Loyalists,1
14486,506,2,175.5,0,At-Risk Customers,0
14487,21,7,1453.61,1,Potential Loyalists,1
14488,62,1,1064.28,1,Potential Loyalists,1
14489,202,4,1574.93,1,Potential Loyalists,1
14490,401,2,1273.47,0,At-Risk Customers,1
14491,170,2,468.13,1,Potential Loyalists,1
14492,425,7,1921.91,0,At-Risk Customers,0
14493,2,10,5130.15,1,Potential Loyalists,1
14494,20,3,401.46,1,Potential Loyalists,1
14495,45,3,174.8,1,Potential Loyalists,1
14496,306,7,2668.23,0,At-Risk Customers,1
14497,304,2,697.06,0,At-Risk Customers,1
14498,37,10,3911.27,1,Potential Loyalists,1
14499,21,7,2138.97,1,Potential Loyalists,1
14500,83,3,356.85,1,Potential Loyalists,1
14501,178,2,251.21,1,Potential Loyalists,1
14502,14,11,2470.67,1,Potential Loyalists,1
14503,2,5,3205.51,1,Potential Loyalists,1
14504,42,4,673.26,1,Potential Loyalists,1
14505,12,19,12001.84,4,Average Buyers,1
14506,12,7,3290.67,1,Potential Loyalists,1
14507,18,11,3284.43,1,Potential Loyalists,1
14508,17,5,874.94,1,Potential Loyalists,1
14509,529,1,110.95,0,At-Risk Customers,0
14510,370,3,1007.28,0,At-Risk Customers,1
14511,6,5,1314.81,1,Potential Loyalists,1
14512,182,7,1223.47,1,Potential Loyalists,1
14513,95,6,788.01,1,Potential Loyalists,1
14514,56,9,4598.98,1,Potential Loyalists,1
14515,12,12,3749.26,1,Potential Loyalists,1
14516,511,1,163.92,0,At-Risk Customers,0
14517,28,2,330.45,1,Potential Loyalists,1
14518,59,1,174.37,1,Potential Loyalists,1
14519,678,2,206.09,0,At-Risk Customers,0
14520,285,1,165.0,0,At-Risk Customers,1
14521,486,1,199.45,0,At-Risk Customers,0
14522,19,8,1758.62,1,Potential Loyalists,1
14523,103,1,241.09,1,Potential Loyalists,1
14524,26,13,2933.71,1,Potential Loyalists,1
14525,14,17,8240.64,1,Potential Loyalists,1
14526,384,1,262.4,0,At-Risk Customers,1
14527,3,121,27430.96,4,Average Buyers,1
14528,32,1,364.22,1,Potential Loyalists,1
14529,55,3,620.04,1,Potential Loyalists,1
14530,20,16,6197.4,1,Potential Loyalists,1
14531,474,1,376.34,0,At-Risk Customers,0
14532,231,11,3859.18,1,Potential Loyalists,1
14533,19,11,3466.37,1,Potential Loyalists,1
14534,12,25,6140.29,4,Average Buyers,1
14535,55,9,6030.73,1,Potential Loyalists,1
14536,254,1,171.8,1,Potential Loyalists,1
14537,52,2,641.4,1,Potential Loyalists,1
14538,59,5,1370.84,1,Potential Loyalists,1
14539,10,2,537.48,1,Potential Loyalists,1
14540,4,11,3795.34,1,Potential Loyalists,1
14541,53,14,2499.68,1,Potential Loyalists,1
14542,180,1,103.25,1,Potential Loyalists,1
14543,23,39,14906.77,4,Average Buyers,1
14544,19,3,2982.43,1,Potential Loyalists,1
14545,669,1,349.25,0,At-Risk Customers,0
14546,0,11,5197.9,1,Potential Loyalists,1
14547,7,6,3528.04,1,Potential Loyalists,1
14548,145,9,2627.49,1,Potential Loyalists,1
14549,306,4,916.55,0,At-Risk Customers,1
14550,5,4,1353.31,1,Potential Loyalists,1
14551,13,7,880.04,1,Potential Loyalists,1
14552,146,3,511.28,1,Potential Loyalists,1
14553,14,9,1841.54,1,Potential Loyalists,1
14554,5,4,2381.04,1,Potential Loyalists,1
14555,52,6,2315.63,1,Potential Loyalists,1
14556,591,3,835.34,0,At-Risk Customers,0
14557,80,1,788.38,1,Potential Loyalists,1
14558,649,3,655.5,0,At-Risk Customers,0
14559,385,1,75.6,0,At-Risk Customers,1
14560,2,44,6114.03,4,Average Buyers,1
14561,70,3,1080.76,1,Potential Loyalists,1
14562,6,24,6406.08,4,Average Buyers,1
14563,504,2,679.44,0,At-Risk Customers,0
14564,429,2,2605.62,0,At-Risk Customers,0
14565,90,5,3859.22,1,Potential Loyalists,1
14566,105,4,4092.0,1,Potential Loyalists,1
14567,51,2,1530.36,1,Potential Loyalists,1
14568,430,1,919.7,0,At-Risk Customers,0
14569,447,3,371.59,0,At-Risk Customers,0
14570,275,3,613.75,0,At-Risk Customers,1
14571,420,1,161.65,0,At-Risk Customers,0
14572,35,10,5480.13,1,Potential Loyalists,1
14573,174,13,2621.42,1,Potential Loyalists,1
14574,727,1,143.7,0,At-Risk Customers,0
14575,483,1,460.71,0,At-Risk Customers,0
14576,367,1,70.8,0,At-Risk Customers,1
14577,7,7,1374.25,1,Potential Loyalists,1
14579,427,1,105.56,0,At-Risk Customers,0
14580,513,1,14.85,0,At-Risk Customers,0
14581,11,2,433.8,1,Potential Loyalists,1
14582,35,1,114.11,1,Potential Loyalists,1
14583,0,8,1781.03,1,Potential Loyalists,1
14584,164,8,1747.91,1,Potential Loyalists,1
14585,45,5,1143.27,1,Potential Loyalists,1
14586,271,1,237.36,0,At-Risk Customers,1
14587,13,9,1601.14,1,Potential Loyalists,1
14588,573,1,135.39,0,At-Risk Customers,0
14589,366,1,79.5,0,At-Risk Customers,1
14590,419,20,3006.62,0,At-Risk Customers,0
14591,10,4,1447.14,1,Potential Loyalists,1
14592,30,3,570.46,1,Potential Loyalists,1
14593,16,12,3712.01,1,Potential Loyalists,1
14594,2,2,634.83,1,Potential Loyalists,1
14595,14,8,2164.45,1,Potential Loyalists,1
14596,621,1,229.47,0,At-Risk Customers,0
14597,6,6,2201.54,1,Potential Loyalists,1
14598,39,2,384.04,1,Potential Loyalists,1
14599,385,2,474.54,0,At-Risk Customers,1
14600,300,2,865.17,0,At-Risk Customers,1
14601,5,1,213.96,1,Potential Loyalists,1
14602,651,1,205.36,0,At-Risk Customers,0
14603,269,1,660.0,0,At-Risk Customers,1
14604,628,1,143.86,0,At-Risk Customers,0
14605,369,4,937.16,0,At-Risk Customers,1
14606,4,190,30505.35,2,One-Time Buyers,1
14607,10,22,24137.63,4,Average Buyers,1
14608,24,10,2845.39,1,Potential Loyalists,1
14609,67,10,1486.2,1,Potential Loyalists,1
14610,390,2,24.35,0,At-Risk Customers,1
14611,438,2,604.33,0,At-Risk Customers,0
14612,410,1,877.7,0,At-Risk Customers,0
14613,675,1,76.32,0,At-Risk Customers,0
14614,381,1,295.13,0,At-Risk Customers,1
14615,389,5,951.76,0,At-Risk Customers,1
14616,237,5,527.78,1,Potential Loyalists,1
14617,397,2,190.47,0,At-Risk Customers,1
14618,4,7,1342.32,1,Potential Loyalists,1
14619,240,2,1291.24,1,Potential Loyalists,1
14620,200,2,412.78,1,Potential Loyalists,1
14621,25,8,2697.71,1,Potential Loyalists,1
14622,179,1,320.58,1,Potential Loyalists,1
14623,27,10,2059.58,1,Potential Loyalists,1
14624,52,6,814.07,1,Potential Loyalists,1
14625,191,11,4497.88,1,Potential Loyalists,1
14626,18,11,5410.92,1,Potential Loyalists,1
14627,374,1,462.75,0,At-Risk Customers,1
14628,86,5,1998.0,1,Potential Loyalists,1
14629,42,1,604.83,1,Potential Loyalists,1
14630,479,1,338.65,0,At-Risk Customers,0
14631,45,6,2025.69,1,Potential Loyalists,1
14632,257,1,114.56,1,Potential Loyalists,1
14633,261,1,344.9,1,Potential Loyalists,1
14634,432,4,2124.46,0,At-Risk Customers,0
14635,448,1,215.22,0,At-Risk Customers,0
14636,31,2,609.85,1,Potential Loyalists,1
14637,672,1,106.68,0,At-Risk Customers,0
14638,45,1,443.6,1,Potential Loyalists,1
14639,47,9,4978.96,1,Potential Loyalists,1
14640,19,10,3667.06,1,Potential Loyalists,1
14641,16,1,110.46,1,Potential Loyalists,1
14642,53,1,96.12,1,Potential Loyalists,1
14643,165,5,1679.89,1,Potential Loyalists,1
14644,62,7,2247.72,1,Potential Loyalists,1
14645,151,3,876.89,1,Potential Loyalists,1
14646,11,148,516874.5,3,VIP Customers,1
14647,196,2,519.97,1,Potential Loyalists,1
14648,411,15,4546.86,0,At-Risk Customers,0
14649,67,8,3261.32,1,Potential Loyalists,1
14650,584,1,62.5,0,At-Risk Customers,0
14651,62,9,2034.12,1,Potential Loyalists,1
14652,72,1,114.18,1,Potential Loyalists,1
14653,4,11,3211.51,1,Potential Loyalists,1
14654,733,1,246.86,0,At-Risk Customers,0
14655,3,7,3878.51,1,Potential Loyalists,1
14656,164,5,814.65,1,Potential Loyalists,1
14657,12,6,1460.87,1,Potential Loyalists,1
14658,112,1,123.14,1,Potential Loyalists,1
14659,3,9,2529.93,1,Potential Loyalists,1
14660,81,2,285.74,1,Potential Loyalists,1
14661,21,1,107.95,1,Potential Loyalists,1
14662,23,7,1416.33,1,Potential Loyalists,1
14663,425,2,490.6,0,At-Risk Customers,0
14664,14,2,637.89,1,Potential Loyalists,1
14665,55,7,2749.65,1,Potential Loyalists,1
14666,19,1,195.25,1,Potential Loyalists,1
14667,5,54,21927.14,4,Average Buyers,1
14668,440,1,111.63,0,At-Risk Customers,0
14669,236,7,3243.93,1,Potential Loyalists,1
14670,275,3,602.0,0,At-Risk Customers,1
14671,544,2,1127.45,0,At-Risk Customers,0
14672,229,4,1113.14,1,Potential Loyalists,1
14673,4,6,3044.04,1,Potential Loyalists,1
14674,504,1,173.66,0,At-Risk Customers,0
14675,11,2,1066.9,1,Potential Loyalists,1
14676,26,12,8356.79,1,Potential Loyalists,1
14677,587,1,184.91,0,At-Risk Customers,0
14678,574,1,403.39,0,At-Risk Customers,0
14679,376,3,1289.44,0,At-Risk Customers,1
14680,20,58,57412.77,4,Average Buyers,1
14681,66,6,875.15,1,Potential Loyalists,1
14682,182,6,1514.81,1,Potential Loyalists,1
14683,583,1,146.56,0,At-Risk Customers,0
14684,20,6,1468.55,1,Potential Loyalists,1
14685,571,8,4619.79,0,At-Risk Customers,0
14686,409,5,885.83,0,At-Risk Customers,0
14687,101,3,1402.06,1,Potential Loyalists,1
14688,2,28,7713.57,4,Average Buyers,1
14689,203,1,112.8,1,Potential Loyalists,1
14690,39,4,794.33,1,Potential Loyalists,1
14691,25,5,2114.33,1,Potential Loyalists,1
14692,132,12,1745.09,1,Potential Loyalists,1
14693,259,7,1165.36,1,Potential Loyalists,1
14694,612,1,244.31,0,At-Risk Customers,0
14695,514,3,1620.07,0,At-Risk Customers,0
14696,66,7,2467.36,1,Potential Loyalists,1
14697,213,2,188.61,1,Potential Loyalists,1
14698,10,4,1093.6,1,Potential Loyalists,1
14699,209,4,702.6,1,Potential Loyalists,1
14700,27,5,3116.26,1,Potential Loyalists,1
14701,5,15,4562.09,1,Potential Loyalists,1
14702,3,28,6554.93,4,Average Buyers,1
14703,9,1,318.17,1,Potential Loyalists,1
14704,6,11,1813.57,1,Potential Loyalists,1
14705,193,1,179.0,1,Potential Loyalists,1
14706,613,1,390.69,0,At-Risk Customers,0
14707,430,2,139.2,0,At-Risk Customers,0
14708,149,4,1787.09,1,Potential Loyalists,1
14709,10,25,8886.33,4,Average Buyers,1
14710,9,13,1922.59,1,Potential Loyalists,1
14711,5,11,2868.8,1,Potential Loyalists,1
14712,24,4,1328.07,1,Potential Loyalists,1
14713,4,21,5418.87,4,Average Buyers,1
14714,19,4,906.24,1,Potential Loyalists,1
14715,19,8,1840.45,1,Potential Loyalists,1
14716,38,3,565.45,1,Potential Loyalists,1
14717,728,1,81.3,0,At-Risk Customers,0
14718,405,1,226.42,0,At-Risk Customers,1
14719,5,4,1195.71,1,Potential Loyalists,1
14720,0,3,663.81,1,Potential Loyalists,1
14721,374,1,115.77,0,At-Risk Customers,1
14722,142,3,513.37,1,Potential Loyalists,1
14723,5,11,2093.06,1,Potential Loyalists,1
14724,585,1,345.25,0,At-Risk Customers,0
14725,19,4,1315.24,1,Potential Loyalists,1
14726,649,1,124.75,0,At-Risk Customers,0
14727,269,3,467.93,0,At-Risk Customers,1
14728,408,1,190.58,0,At-Risk Customers,0
14729,368,3,907.38,0,At-Risk Customers,1
14730,60,7,1760.13,1,Potential Loyalists,1
14731,42,3,380.02,1,Potential Loyalists,1
14732,3,19,5517.07,1,Potential Loyalists,1
14733,11,15,16184.97,1,Potential Loyalists,1
14734,420,4,1056.42,0,At-Risk Customers,0
14735,6,55,11682.72,4,Average Buyers,1
14736,480,2,401.08,0,At-Risk Customers,0
14737,123,3,3471.37,1,Potential Loyalists,1
14738,37,9,1821.9,1,Potential Loyalists,1
14739,14,24,11752.54,4,Average Buyers,1
14740,192,11,4161.06,1,Potential Loyalists,1
14741,6,7,1897.59,1,Potential Loyalists,1
14742,430,1,579.85,0,At-Risk Customers,0
14743,587,1,50.48,0,At-Risk Customers,0
14744,11,14,3885.08,1,Potential Loyalists,1
14745,107,12,2571.81,1,Potential Loyalists,1
14746,401,4,593.5,0,At-Risk Customers,1
14747,244,1,328.2,1,Potential Loyalists,1
14748,24,10,3152.32,1,Potential Loyalists,1
14749,474,1,310.15,0,At-Risk Customers,0
14750,731,1,112.03,0,At-Risk Customers,0
14751,679,2,126.45,0,At-Risk Customers,0
14752,38,1,389.64,1,Potential Loyalists,1
14753,82,2,869.51,1,Potential Loyalists,1
14754,39,6,1550.48,1,Potential Loyalists,1
14755,4,25,9972.55,4,Average Buyers,1
14756,10,3,2653.76,1,Potential Loyalists,1
14757,70,1,420.5,1,Potential Loyalists,1
14758,139,7,2864.97,1,Potential Loyalists,1
14759,107,2,870.85,1,Potential Loyalists,1
14760,292,1,89.2,0,At-Risk Customers,1
14761,53,3,447.92,1,Potential Loyalists,1
14762,258,2,417.57,1,Potential Loyalists,1
14764,41,1,278.3,1,Potential Loyalists,1
14765,24,3,254.11,1,Potential Loyalists,1
14766,3,11,6556.13,1,Potential Loyalists,1
14767,469,1,382.81,0,At-Risk Customers,0
14768,12,2,192.6,1,Potential Loyalists,1
14769,77,16,15429.91,1,Potential Loyalists,1
14770,227,8,3637.64,1,Potential Loyalists,1
14771,616,2,594.62,0,At-Risk Customers,0
14772,107,1,139.26,1,Potential Loyalists,1
14773,587,1,140.55,0,At-Risk Customers,0
14774,523,1,241.45,0,At-Risk Customers,0
14775,53,3,1418.46,1,Potential Loyalists,1
14776,46,15,3708.3,1,Potential Loyalists,1
14777,398,1,307.56,0,At-Risk Customers,1
14778,122,2,730.86,1,Potential Loyalists,1
14779,275,3,386.15,0,At-Risk Customers,1
14780,49,2,447.68,1,Potential Loyalists,1
14782,314,1,200.1,0,At-Risk Customers,1
14783,654,1,307.3,0,At-Risk Customers,0
14784,21,3,449.93,1,Potential Loyalists,1
14785,5,2,77.4,1,Potential Loyalists,1
14786,545,1,90.96,0,At-Risk Customers,0
14787,466,1,110.65,0,At-Risk Customers,0
14788,2,3,1156.32,1,Potential Loyalists,1
14789,23,1,197.64,1,Potential Loyalists,1
14790,11,10,2526.62,1,Potential Loyalists,1
14791,601,1,303.63,0,At-Risk Customers,0
14792,58,1,6.2,1,Potential Loyalists,1
14793,16,2,625.9,1,Potential Loyalists,1
14794,4,9,1749.04,1,Potential Loyalists,1
14795,161,1,131.45,1,Potential Loyalists,1
14796,17,26,10462.41,4,Average Buyers,1
14797,502,1,300.31,0,At-Risk Customers,0
14798,47,8,724.31,1,Potential Loyalists,1
14799,46,2,338.15,1,Potential Loyalists,1
14800,42,17,7774.32,1,Potential Loyalists,1
14801,56,1,193.14,1,Potential Loyalists,1
14802,433,2,1502.98,0,At-Risk Customers,0
14803,157,3,845.55,1,Potential Loyalists,1
14804,3,1,353.27,1,Potential Loyalists,1
14805,10,7,1104.64,1,Potential Loyalists,1
14806,70,2,303.43,1,Potential Loyalists,1
14807,385,2,519.29,0,At-Risk Customers,1
14808,34,8,2741.17,1,Potential Loyalists,1
14809,616,2,686.76,0,At-Risk Customers,0
14810,35,13,2537.02,1,Potential Loyalists,1
14811,382,1,170.5,0,At-Risk Customers,1
14812,593,1,185.8,0,At-Risk Customers,0
14813,364,4,1090.87,0,At-Risk Customers,1
14814,576,1,160.46,0,At-Risk Customers,0
14815,31,2,778.5,1,Potential Loyalists,1
14816,192,1,271.85,1,Potential Loyalists,1
14817,195,7,3959.86,1,Potential Loyalists,1
14818,68,6,1170.41,1,Potential Loyalists,1
14819,59,4,470.16,1,Potential Loyalists,1
14820,16,9,1274.76,1,Potential Loyalists,1
14821,361,7,1286.45,0,At-Risk Customers,1
14822,480,1,157.7,0,At-Risk Customers,0
14823,175,3,321.43,1,Potential Loyalists,1
14824,5,10,4022.91,1,Potential Loyalists,1
14825,10,23,4823.99,4,Average Buyers,1
14826,576,2,385.2,0,At-Risk Customers,0
14828,191,13,9839.46,1,Potential Loyalists,1
14829,24,7,1692.84,1,Potential Loyalists,1
14830,48,1,197.13,1,Potential Loyalists,1
14831,675,3,1676.57,0,At-Risk Customers,0
14832,625,1,322.69,0,At-Risk Customers,0
14833,493,1,94.8,0,At-Risk Customers,0
14834,12,7,2206.16,1,Potential Loyalists,1
14835,523,2,297.0,0,At-Risk Customers,0
14836,5,3,102.45,1,Potential Loyalists,1
14837,84,9,3460.32,1,Potential Loyalists,1
14838,418,2,773.67,0,At-Risk Customers,0
14839,413,3,915.28,0,At-Risk Customers,0
14840,262,2,362.71,1,Potential Loyalists,1
14841,48,14,7163.0,1,Potential Loyalists,1
14842,38,4,2824.69,1,Potential Loyalists,1
14843,431,1,211.8,0,At-Risk Customers,0
14844,58,10,6702.43,1,Potential Loyalists,1
14845,594,1,150.0,0,At-Risk Customers,0
14846,422,1,437.4,0,At-Risk Customers,0
14847,143,3,1348.95,1,Potential Loyalists,1
14848,399,1,310.56,0,At-Risk Customers,1
14849,16,43,15763.45,4,Average Buyers,1
14850,306,7,1794.01,0,At-Risk Customers,1
14851,18,3,829.41,1,Potential Loyalists,1
14852,53,18,6147.18,1,Potential Loyalists,1
14853,19,5,1376.87,1,Potential Loyalists,1
14854,73,11,4322.86,1,Potential Loyalists,1
14855,114,7,6520.3,1,Potential Loyalists,1
14856,31,3,1311.38,1,Potential Loyalists,1
14857,54,7,3651.85,1,Potential Loyalists,1
14858,500,1,180.75,0,At-Risk Customers,0
14859,7,5,1705.64,1,Potential Loyalists,1
14860,14,1,170.32,1,Potential Loyalists,1
14861,47,10,1380.73,1,Potential Loyalists,1
14862,20,2,841.2,1,Potential Loyalists,1
14863,24,1,266.76,1,Potential Loyalists,1
14865,2,4,129.72,1,Potential Loyalists,1
14866,5,19,20850.22,4,Average Buyers,1
14867,180,16,2952.06,1,Potential Loyalists,1
14868,16,11,3793.92,1,Potential Loyalists,1
14869,3,6,2804.24,1,Potential Loyalists,1
14870,256,6,1838.95,1,Potential Loyalists,1
14871,173,8,1091.34,1,Potential Loyalists,1
14872,478,3,816.6,0,At-Risk Customers,0
14873,205,2,854.13,1,Potential Loyalists,1
14874,530,1,116.18,0,At-Risk Customers,0
14875,102,3,2862.4,1,Potential Loyalists,1
14876,516,2,256.7,0,At-Risk Customers,0
14877,413,2,437.0,0,At-Risk Customers,0
14878,7,25,4105.24,4,Average Buyers,1
14879,679,1,185.06,0,At-Risk Customers,0
14880,72,3,706.19,1,Potential Loyalists,1
14881,14,1,255.4,1,Potential Loyalists,1
14882,21,14,3628.15,1,Potential Loyalists,1
14883,13,6,761.59,1,Potential Loyalists,1
14884,664,1,120.6,0,At-Risk Customers,0
14885,126,3,1598.12,1,Potential Loyalists,1
14886,247,1,364.8,1,Potential Loyalists,1
14887,74,1,1862.0,1,Potential Loyalists,1
14888,202,1,369.2,1,Potential Loyalists,1
14889,331,1,135.9,0,At-Risk Customers,1
14890,248,3,817.25,1,Potential Loyalists,1
14891,143,4,1106.73,1,Potential Loyalists,1
14892,685,1,202.35,0,At-Risk Customers,0
14893,4,3,1809.61,1,Potential Loyalists,1
14894,80,3,1492.81,1,Potential Loyalists,1
14895,2,38,25119.54,4,Average Buyers,1
14896,199,8,2092.42,1,Potential Loyalists,1
14897,2,8,3140.54,1,Potential Loyalists,1
14898,18,14,3507.81,1,Potential Loyalists,1
14899,390,1,1384.88,0,At-Risk Customers,1
14900,517,1,13.92,0,At-Risk Customers,0
14901,6,12,2289.65,1,Potential Loyalists,1
14902,20,3,1035.62,1,Potential Loyalists,1
14903,16,5,2810.63,1,Potential Loyalists,1
14904,20,3,1012.16,1,Potential Loyalists,1
14905,152,8,1971.39,1,Potential Loyalists,1
14906,440,1,68.44,0,At-Risk Customers,0
14907,23,15,5689.43,1,Potential Loyalists,1
14908,69,2,381.9,1,Potential Loyalists,1
14909,432,3,1404.68,0,At-Risk Customers,0
14910,20,3,323.55,1,Potential Loyalists,1
14911,3,391,289670.66,2,One-Time Buyers,1
14912,11,6,1889.25,1,Potential Loyalists,1
14913,30,8,4073.13,1,Potential Loyalists,1
14915,86,11,1811.25,1,Potential Loyalists,1
14916,65,8,3042.95,1,Potential Loyalists,1
14917,591,2,1123.75,0,At-Risk Customers,0
14918,110,9,5955.81,1,Potential Loyalists,1
14919,534,1,359.35,0,At-Risk Customers,0
14920,207,3,1607.17,1,Potential Loyalists,1
14921,25,2,1316.07,1,Potential Loyalists,1
14922,388,2,843.74,0,At-Risk Customers,1
14923,45,1,749.1,1,Potential Loyalists,1
